date_time,camera,video,trial,tank,group_ID,treatment,novel_numchases,novel_timechases,individual,latency,max_minus_lat
9/29/17,2,2,1,3,4J_2,4,4,7100,5,NA,NA
10/8/17,2,1,1,4,4J_3,4,0,0,5,NA,NA
10/10/17,2,1,2,4,4J_3,4,2,4428,5,NA,NA
8/16/17,2,NA,1,4,4K,4,2,3358,5,NA,NA
8/18/17,2,NA,2,4,4K,4,1,1714,5,NA,NA
8/20/17,2,1,3,4,4K,4,3,4759,5,NA,NA
9/29/17,5,1,1,9,4K_2,4,6,11848,5,NA,NA
8/16/17,5,NA,1,9,4L,4,15,68221,5,NA,NA
8/18/17,5,NA,2,9,4L,4,13,124455,5,NA,NA
9/29/17,5,1,1,10,4L_2,4,2,2970,5,NA,NA
8/16/17,2,NA,1,3,4M,4,0,0,5,NA,NA
9/29/17,2,1,1,3,4M_2,4,2,2630,5,NA,NA
10/1/17,2,2,2,3,4M_2,4,8,36251,5,NA,NA
10/3/17,2,1,3,3,4M_2,4,4,5298,5,NA,NA
8/16/17,2,NA,1,4,4N,4,11,55142,5,NA,NA
8/18/17,2,NA,2,4,4N,4,19,34909,5,NA,NA
8/20/17,2,2,3,4,4N,4,0,0,5,NA,NA
8/16/17,5,NA,1,9,4O,4,0,0,5,NA,NA
9/29/17,2,2,1,4,4O_2,4,7,11899,5,NA,NA
10/1/17,2,2,2,4,4O_2,4,24,20179,5,NA,NA
10/3/17,2,1,3,4,4O_2,4,38,78328,5,NA,NA
8/16/17,5,NA,1,10,4P,4,1,893,5,NA,NA
9/29/17,5,2,1,9,4P_2,4,11,32608,5,NA,NA
10/1/17,5,1,2,9,4P_2,4,14,38164,5,NA,NA
10/3/17,5,12,3,9,4P_2,4,8,16448,5,NA,NA
10/7/17,RH3,1,1,5,8A_3,8,7,4760,5,3,297
10/9/17,3,1,2,5,8A_3,8,15,21267,5,14,286
10/11/17,3,1,3,5,8A_3,8,30,58372,5,7,293
8/15/17,3,NA,1,5,8B,8,7,6192,5,11,289
9/28/17,3,1,1,6,8B_2,8,0,0,5,300,0
10/7/17,RH3,1,1,6,8B_3,8,7,4655,5,5,295
10/9/17,3,1,2,6,8B_3,8,22,28922,5,6,294
10/11/17,3,1,3,6,8B_3,8,23,17303,5,4,296
9/28/17,6,1,1,11,8C_2,8,5,4601,5,9,291
10/7/17,RH6,1,1,11,8C_3,8,0,0,5,11,289
10/9/17,6,1,2,11,8C_3,8,1,923,5,3,297
10/11/17,6,1,3,11,8C_3,8,2,5718,5,7,293
8/17/17,3,NA,2,6,8D,8,2,2183,5,5,295
8/15/17,3,NA,1,6,8D,8,3,8918,5,9,291
9/28/17,6,1,1,12,8D_2,8,14,36538,5,24,276
10/7/17,RH6,1,1,12,8D_3,8,0,0,5,9,291
8/15/17,6,NA,1,11,8E,8,1,2507,5,3,297
8/19/17,6,NA,3,11,8E,8,4,15681,5,4,296
8/17/17,6,NA,2,11,8E,8,NA,NA,5,NA,NA
9/28/17,3,2,1,5,8E_2,8,5,9098,5,14,286
9/30/17,3,1,2,5,8E_2,8,24,59813,5,20,280
10/2/17,3,1,3,7,8E_2,8,26,60476,5,3,297
10/7/17,RH3,2,1,5,8E_3,8,1,6300,5,26,274
10/9/17,3,2,2,5,8E_3,8,17,44906,5,12,288
8/15/17,3,NA,1,6,8F,8,4,9357,5,9,291
8/17/17,3,NA,2,6,8F,8,4,3505,5,4,296
8/19/17,3,NA,3,6,8F,8,0,0,5,5,295
9/28/17,3,2,1,6,8F_2,8,16,23998,5,7,293
9/30/17,3,1,2,6,8F_2,8,28,47910,5,55,245
8/15/17,6,NA,1,12,8G,8,0,0,5,4,296
8/19/17,6,NA,3,12,8G,8,2,2264,5,6,294
8/17/17,6,NA,2,12,8G,8,NA,NA,5,NA,NA
9/28/17,6,2,1,11,8G_2,8,6,5961,5,17,283
9/30/17,6,1,2,11,8G_2,8,3,4677,5,4,296
10/7/17,RH6,2,1,11,8G_3,8,7,5228,5,6,294
10/9/17,6,1,2,11,8G_3,8,11,13124,5,5,295
10/11/17,6,2,3,12,8G_3,8,5,6756,5,2,298
9/28/17,6,2,1,12,8H_2,8,3,8023,5,30,270
9/30/17,6,1,2,12,8H_2,8,28,80562,5,NA,NA
10/7/17,RH6,2,1,12,8H_3,8,0,0,5,10,290
10/9/17,6,2,2,12,8H_3,8,1,726,5,4,296
10/11/17,6,2,3,11,8H_3,8,0,0,5,3,297
8/16/17,3,NA,1,6,8I,8,0,0,5,6,294
9/29/17,3,1,1,5,8I_2,8,21,45706,5,300,0
10/1/17,3,1,2,5,8I_2,8,22,76964,5,111,189
10/8/17,3,1,1,5,8I_3,8,0,0,5,9,291
10/10/17,3,1,2,5,8I_3,8,0,0,5,3,297
10/12/17,3,1,3,5,8I_3,8,0,0,5,3,297
8/16/17,3,NA,1,5,8J,8,0,0,5,11,289
9/29/17,3,1,1,6,8J_2,8,1,1288,5,8,292
10/8/17,3,1,1,6,8J_3,8,1,585,5,9,291
10/10/17,3,1,2,6,8J_3,8,11,21360,5,7,293
10/12/17,3,1,3,6,8J_3,8,7,6064,5,7,293
8/16/17,6,NA,1,11,8K,8,0,0,5,8,292
8/18/17,6,NA,2,11,8K,8,6,12764,5,5,295
9/29/17,6,1,1,11,8K_2,8,0,0,5,5,295
10/1/17,6,1,2,11,8K_2,8,NA,NA,5,3,297
10/3/17,6,1,3,11,8K_2,8,1,508,5,4,296
10/8/17,6,1,1,11,8K_3,8,0,0,5,36,264
8/16/17,6,NA,1,12,8L,8,1,935,5,13,287
8/18/17,6,NA,2,12,8L,8,24,28337,5,11,289
8/20/17,6,1,3,12,8L,8,36,76919,5,8,292
9/29/17,6,1,1,12,8L_2,8,6,7885,5,11,289
10/1/17,6,1,2,12,8L_2,8,NA,NA,5,4,296
10/8/17,6,1,1,12,8L_3,8,1,695,5,78,222
10/10/17,6,1,2,12,8L_3,8,3,2357,5,40,260
10/12/17,6,1,3,12,8L_3,8,0,0,5,18,282
9/29/17,3,2,1,5,8M_2,8,7,1,5,12,288
10/1/17,3,2,2,5,8M_2,8,17,13003,5,3,297
10/3/17,3,1,3,5,8M_2,8,27,37081,5,3,297
9/29/17,3,2,1,6,8N_2,8,2,1589,5,8,292
10/1/17,3,2,2,6,8N_2,8,6,4233,5,5,295
10/3/17,3,1,3,6,8N_2,8,9,24859,5,3,297
8/16/17,3,NA,1,5,8O,8,1,2499,5,5,295
8/18/17,3,NA,2,5,8O,8,21,48429,5,193,107
8/20/17,3,1,3,5,8O,8,38,60598,5,5,295
9/29/17,6,2,1,11,8O_2,8,6,5434,5,10,290
10/1/17,6,2,2,11,8O_2,8,34,50342,5,6,294
10/3/17,6,2,3,11,8O_2,8,44,66265,5,4,296
8/16/17,3,NA,1,6,8P,8,0,0,5,27,273
9/29/17,6,2,1,12,8P_2,8,1,1130,5,17,283
10/1/17,6,2,2,12,8P_2,8,0,0,5,12,288
10/3/17,6,2,3,12,8P_2,8,0,0,5,3,297
8/15/17,1,NA,1,1,2A,2,3,9454,6,NA,NA
8/17/17,1,NA,2,1,2A,2,4,6361,6,NA,NA
9/30/17,1,NA,2,1,2A_2,2,1,1415,6,NA,NA
9/28/17,1,1,1,1,2A_2,2,1,915,6,NA,NA
10/2/17,1,1,3,1,2A_2,2,0,0,6,NA,NA
10/7/17,RH1,1,1,1,2A_3,2,0,0,6,NA,NA
10/9/17,1,1,2,1,2A_3,2,0,0,6,NA,NA
10/11/17,1,1,3,1,2A_3,2,25,118401,6,NA,NA
8/15/17,1,NA,1,2,2B,2,0,0,6,NA,NA
8/17/17,1,NA,2,2,2B,2,0,0,6,NA,NA
8/19/17,1,NA,3,2,2B,2,0,0,6,NA,NA
9/30/17,1,NA,2,2,2B_2,2,2,21168,6,NA,NA
9/28/17,1,1,1,2,2B_2,2,12,35665,6,NA,NA
10/2/17,1,1,3,2,2B_2,2,2,6267,6,NA,NA
10/7/17,RH1,1,1,2,2B_3,2,11,44366,6,NA,NA
10/9/17,1,1,2,2,2B_3,2,4,10202,6,NA,NA
10/11/17,1,1,3,2,2B_3,2,11,34044,6,NA,NA
8/15/17,4,NA,1,7,2C,2,1,606,6,NA,NA
8/17/17,4,NA,2,7,2C,2,NA,NA,6,NA,NA
8/19/17,4,NA,3,7,2C,2,2,1391,6,NA,NA
9/28/17,4,12,1,7,2C_2,2,0,0,6,NA,NA
9/30/17,4,1,2,7,2C_2,2,0,0,6,NA,NA
10/2/17,4,1,3,8,2C_2,2,0,0,6,NA,NA
10/7/17,RH4,12,1,7,2C_3,2,0,0,6,NA,NA
10/9/17,4,1,2,7,2C_3,2,0,0,6,NA,NA
10/11/17,4,1,3,7,2C_3,2,0,0,6,NA,NA
8/15/17,4,NA,1,8,2D,2,19,51555,6,NA,NA
8/19/17,4,NA,3,8,2D,2,0,0,6,NA,NA
8/17/17,4,NA,2,8,2D,2,NA,NA,6,NA,NA
9/28/17,4,12,1,8,2D_2,2,0,0,6,NA,NA
9/30/17,4,1,2,8,2D_2,2,22,88983,6,NA,NA
10/2/17,4,1,3,7,2D_2,2,2,10941,6,NA,NA
10/7/17,RH4,12,1,8,2D_3,2,0,0,6,NA,NA
10/9/17,4,1,2,8,2D_3,2,0,0,6,NA,NA
10/11/17,4,1,3,8,2D_3,2,0,0,6,NA,NA
8/15/17,1,NA,1,1,2E,2,NA,NA,6,NA,NA
9/28/17,1,2,1,1,2E_2,2,9,13254,6,NA,NA
9/30/17,1,2,2,1,2E_2,2,0,0,6,NA,NA
10/7/17,RH1,2,1,1,2E_3,2,1,NA,6,NA,NA
10/9/17,1,2,2,1,2E_3,2,0,0,6,NA,NA
10/11/17,1,2,3,1,2E_3,2,0,0,6,NA,NA
8/15/17,1,3,1,2,2F,2,NA,NA,6,NA,NA
9/28/17,1,2,1,2,2F_2,2,7,28828,6,NA,NA
9/30/17,1,2,2,2,2F_2,2,10,36926,6,NA,NA
10/7/17,RH1,2,1,2,2F_3,2,0,0,6,NA,NA
10/9/17,1,2,2,2,2F_3,2,8,32974,6,NA,NA
10/11/17,1,2,3,2,2F_3,2,0,0,6,NA,NA
8/15/17,4,NA,1,8,2G,2,5,4591,6,NA,NA
8/17/17,1,NA,2,8,2G,2,9,18939,6,NA,NA
8/19/17,4,NA,3,8,2G,2,0,0,6,NA,NA
9/28/17,4,34,1,7,2G_2,2,0,0,6,NA,NA
9/30/17,4,2,2,7,2G_2,2,0,0,6,NA,NA
10/2/17,4,2,3,8,2G_2,2,0,0,6,NA,NA
10/7/17,RH4,3,1,7,2G_3,2,0,0,6,NA,NA
10/9/17,4,2,2,7,2G_3,2,0,0,6,NA,NA
10/11/17,4,2,3,7,2G_3,2,3,4721,6,NA,NA
8/15/17,4,NA,1,7,2H,2,1,1642,6,NA,NA
8/17/17,1,NA,2,7,2H,2,8,20763,6,NA,NA
8/19/17,4,NA,3,7,2H,2,1,2304,6,NA,NA
9/28/17,4,34,1,8,2H_2,2,2,1836,6,NA,NA
10/7/17,RH4,3,1,8,2H_3,2,3,5850,6,NA,NA
10/9/17,4,2,2,8,2H_3,2,0,0,6,NA,NA
10/11/17,4,2,3,8,2H_3,2,0,0,6,NA,NA
8/16/17,1,NA,1,1,2I,2,8,25746,6,NA,NA
9/29/17,1,12,1,1,2I_2,2,15,66413,6,NA,NA
10/1/17,1,1,2,1,2I_2,2,19,20674,6,NA,NA
10/3/17,1,1,3,1,2I_2,2,8,25752,6,NA,NA
10/8/17,1,1,1,1,2I_3,2,0,0,6,NA,NA
10/10/17,1,1,2,1,2I_3,2,0,0,6,NA,NA
10/12/17,1,1,3,1,2I_3,2,0,0,6,NA,NA
8/16/17,1,NA,1,2,2J,2,0,0,6,NA,NA
8/18/17,1,NA,2,2,2J,2,2,7804,6,NA,NA
8/20/17,1,1,3,2,2J,2,0,0,6,NA,NA
9/29/17,1,12,1,2,2J_2,2,2,2691,6,NA,NA
10/1/17,1,1,2,2,2J_2,2,0,0,6,NA,NA
10/3/17,1,1,3,2,2J_2,2,0,0,6,NA,NA
8/16/17,4,NA,1,7,2K,2,0,0,6,NA,NA
8/16/17,4,NA,1,8,2L,2,9,25189,6,NA,NA
8/18/17,4,NA,2,8,2L,2,3,3229,6,NA,NA
8/20/17,4,1,3,8,2L,2,0,0,6,NA,NA
9/29/17,4,1,1,7,2L_2,2,19,134640,6,NA,NA
10/1/17,4,1,2,7,2L_2,2,16,90047,6,NA,NA
10/3/17,4,1,3,7,2L_2,2,0,0,6,NA,NA
8/16/17,1,NA,1,1,2M,2,1,2471,6,NA,NA
8/18/17,1,NA,2,1,2M,2,0,0,6,NA,NA
8/20/17,1,2,3,1,2M,2,0,0,6,NA,NA
9/29/17,4,1,1,8,2M_2,2,0,0,6,NA,NA
10/1/17,4,1,2,8,2M_2,2,0,0,6,NA,NA
10/3/17,4,1,3,8,2M_2,2,0,0,6,NA,NA
8/16/17,1,NA,1,2,2N,2,4,4569,6,NA,NA
8/18/17,1,NA,2,2,2N,2,0,0,6,NA,NA
8/20/17,1,2,3,2,2N,2,0,0,6,NA,NA
9/29/17,1,3,1,1,2N_2,2,4,4468,6,NA,NA
10/1/17,1,2,2,1,2N_2,2,8,12582,6,NA,NA
10/3/17,1,2,3,1,2N_2,2,20,36050,6,NA,NA
8/16/17,4,NA,1,7,2O,2,4,25602,6,NA,NA
8/18/17,4,NA,2,7,2O,2,1,598,6,NA,NA
8/20/17,4,2,3,7,2O,2,10,73516,6,NA,NA
9/29/17,1,3,1,2,2O_2,2,0,0,6,NA,NA
10/1/17,1,2,2,2,2O_2,2,0,0,6,NA,NA
8/16/17,4,NA,1,8,2P,2,0,0,6,NA,NA
8/18/17,4,NA,2,8,2P,2,0,0,6,NA,NA
8/20/17,4,2,3,8,2P,2,0,0,6,NA,NA
9/29/17,4,2,1,7,2P_2,2,0,0,6,NA,NA
10/1/17,4,2,2,7,2P_2,2,0,0,6,NA,NA
10/3/17,4,2,3,7,2P_2,2,0,0,6,NA,NA
8/15/17,2,NA,1,3,4A,4,7,14451,6,NA,NA
8/17/17,2,NA,2,3,4A,4,1,500,6,NA,NA
8/19/17,2,NA,3,3,4A,4,3,8301,6,NA,NA
9/28/17,2,1,1,3,4A_2,4,0,0,6,NA,NA
9/30/17,2,1,2,3,4A_2,4,6,10440,6,NA,NA
10/2/17,2,1,3,3,4A_2,4,13,12660,6,NA,NA
10/7/17,RH2,1,1,3,4A_3,4,0,0,6,NA,NA
10/9/17,2,1,2,3,4A_3,4,6,14846,6,NA,NA
10/11/17,2,1,3,3,4A_3,4,17,107562,6,NA,NA
8/15/17,2,NA,1,4,4B,4,6,6472,6,NA,NA
8/17/17,2,NA,2,4,4B,4,0,0,6,NA,NA
9/28/17,2,1,1,4,4B_2,4,1,719,6,NA,NA
9/30/17,2,1,2,4,4B_2,4,12,39852,6,NA,NA
10/2/17,2,1,3,4,4B_2,4,9,12436,6,NA,NA
10/7/17,RH2,1,1,4,4B_3,4,0,0,6,NA,NA
10/9/17,2,1,2,4,4B_3,4,3,5818,6,NA,NA
10/11/17,2,1,3,4,4B_3,4,1,3751,6,NA,NA
8/15/17,5,NA,1,9,4C,4,16,16644,6,NA,NA
8/19/17,5,NA,3,9,4C,4,24,61715,6,NA,NA
8/17/17,5,NA,2,9,4C,4,NA,NA,6,NA,NA
9/28/17,5,12,1,9,4C_2,4,2,1426,6,NA,NA
9/30/17,5,12,2,9,4C_2,4,10,8657,6,NA,NA
10/7/17,RH5,12,1,9,4C_3,4,0,0,6,NA,NA
10/9/17,5,1,2,9,4C_3,4,0,0,6,NA,NA
10/11/17,5,1,3,9,4C_3,4,0,0,6,NA,NA
8/15/17,5,NA,1,10,4D,4,9,17463,6,NA,NA
8/19/17,5,NA,3,10,4D,4,5,22926,6,NA,NA
8/17/17,5,NA,2,10,4D,4,NA,NA,6,NA,NA
9/28/17,5,12,1,10,4D_2,4,6,26220,6,NA,NA
9/30/17,5,12,2,10,4D_2,4,10,42633,6,NA,NA
10/2/17,5,1,3,10,4D_2,4,7,13173,6,NA,NA
10/7/17,RH5,12,1,10,4D_3,4,7,18914,6,NA,NA
10/9/17,5,1,2,10,4D_3,4,16,124685,6,NA,NA
10/11/17,5,1,3,10,4D_3,4,5,5806,6,NA,NA
8/15/17,2,NA,1,3,4E,4,12,35908,6,NA,NA
9/30/17,2,NA,2,3,4E_2,4,10,17698,6,NA,NA
9/28/17,2,2,1,3,4E_2,4,0,0,6,NA,NA
10/2/17,2,2,3,3,4E_2,4,8,18562,6,NA,NA
10/7/17,RH2,2,1,3,4E_3,4,1,983,6,NA,NA
8/15/17,2,NA,1,4,4F,4,17,34332,6,NA,NA
8/17/17,2,NA,2,4,4F,4,1,702,6,NA,NA
9/30/17,2,NA,2,4,4F_2,4,11,17597,6,NA,NA
9/28/17,2,2,1,4,4F_2,4,0,0,6,NA,NA
10/7/17,RH2,2,1,4,4F_3,4,5,8810,6,NA,NA
10/9/17,2,2,2,4,4F_3,4,7,18850,6,NA,NA
10/11/17,2,2,3,4,4F_3,4,0,0,6,NA,NA
9/28/17,5,34,1,9,4G_2,4,0,0,6,NA,NA
9/30/17,5,3,2,9,4G_2,4,4,3730,6,NA,NA
10/2/17,5,2,3,9,4G_2,4,0,0,6,NA,NA
10/7/17,RH5,34,1,9,4G_3,4,0,0,6,NA,NA
10/9/17,5,2,2,9,4G_3,4,0,0,6,NA,NA
10/11/17,5,2,3,9,4G_3,4,1,835,6,NA,NA
9/28/17,5,34,1,10,4H_2,4,0,0,6,NA,NA
9/30/17,5,3,2,10,4H_2,4,0,0,6,NA,NA
10/2/17,5,2,3,10,4H_2,4,0,0,6,NA,NA
10/7/17,RH5,34,1,10,4H_3,4,9,13404,6,NA,NA
10/9/17,5,2,2,10,4H_3,4,1,854,6,NA,NA
10/11/17,5,2,3,10,4H_3,4,0,0,6,NA,NA
8/16/17,2,NA,1,3,4I,4,2,2509,6,NA,NA
9/29/17,2,1,1,2,4I_2,4,1,1039,6,NA,NA
10/1/17,2,1,2,3,4I_2,4,0,0,6,NA,NA
10/8/17,2,1,1,3,4I_3,4,0,0,6,NA,NA
10/10/17,2,1,2,3,4I_3,4,4,3944,6,NA,NA
8/16/17,5,NA,1,10,4J,4,9,33073,6,NA,NA
8/18/17,5,NA,2,10,4J,4,12,29584,6,NA,NA
8/20/17,5,12,3,10,4J,4,0,0,6,NA,NA
9/29/17,2,2,1,3,4J_2,4,4,7100,6,NA,NA
10/8/17,2,1,1,4,4J_3,4,0,0,6,NA,NA
10/10/17,2,1,2,4,4J_3,4,2,4428,6,NA,NA
8/16/17,2,NA,1,4,4K,4,2,3358,6,NA,NA
8/18/17,2,NA,2,4,4K,4,1,1714,6,NA,NA
8/20/17,2,1,3,4,4K,4,3,4759,6,NA,NA
9/29/17,5,1,1,9,4K_2,4,6,11848,6,NA,NA
8/16/17,5,NA,1,9,4L,4,15,68221,6,NA,NA
8/18/17,5,NA,2,9,4L,4,13,124455,6,NA,NA
9/29/17,5,1,1,10,4L_2,4,2,2970,6,NA,NA
8/16/17,2,NA,1,3,4M,4,0,0,6,NA,NA
9/29/17,2,1,1,3,4M_2,4,2,2630,6,NA,NA
10/1/17,2,2,2,3,4M_2,4,8,36251,6,NA,NA
10/3/17,2,1,3,3,4M_2,4,4,5298,6,NA,NA
8/16/17,2,NA,1,4,4N,4,11,55142,6,NA,NA
8/18/17,2,NA,2,4,4N,4,19,34909,6,NA,NA
8/20/17,2,2,3,4,4N,4,0,0,6,NA,NA
8/16/17,5,NA,1,9,4O,4,0,0,6,NA,NA
9/29/17,2,2,1,4,4O_2,4,7,11899,6,NA,NA
10/1/17,2,2,2,4,4O_2,4,24,20179,6,NA,NA
10/3/17,2,1,3,4,4O_2,4,38,78328,6,NA,NA
8/16/17,5,NA,1,10,4P,4,1,893,6,NA,NA
9/29/17,5,2,1,9,4P_2,4,11,32608,6,NA,NA
10/1/17,5,1,2,9,4P_2,4,14,38164,6,NA,NA
10/3/17,5,12,3,9,4P_2,4,8,16448,6,NA,NA
10/7/17,RH3,1,1,5,8A_3,8,7,4760,6,4,296
10/9/17,3,1,2,5,8A_3,8,15,21267,6,28,272
10/11/17,3,1,3,5,8A_3,8,30,58372,6,18,282
8/15/17,3,NA,1,5,8B,8,7,6192,6,13,287
9/28/17,3,1,1,6,8B_2,8,0,0,6,300,0
10/7/17,RH3,1,1,6,8B_3,8,7,4655,6,13,287
10/9/17,3,1,2,6,8B_3,8,22,28922,6,8,292
10/11/17,3,1,3,6,8B_3,8,23,17303,6,6,294
9/28/17,6,1,1,11,8C_2,8,5,4601,6,13,287
10/7/17,RH6,1,1,11,8C_3,8,0,0,6,13,287
10/9/17,6,1,2,11,8C_3,8,1,923,6,4,296
10/11/17,6,1,3,11,8C_3,8,2,5718,6,7,293
8/17/17,3,NA,2,6,8D,8,2,2183,6,6,294
8/15/17,3,NA,1,6,8D,8,3,8918,6,10,290
9/28/17,6,1,1,12,8D_2,8,14,36538,6,37,263
10/7/17,RH6,1,1,12,8D_3,8,0,0,6,12,288
8/15/17,6,NA,1,11,8E,8,1,2507,6,3,297
8/19/17,6,NA,3,11,8E,8,4,15681,6,10,290
8/17/17,6,NA,2,11,8E,8,NA,NA,6,NA,NA
9/28/17,3,2,1,5,8E_2,8,5,9098,6,14,286
9/30/17,3,1,2,5,8E_2,8,24,59813,6,90,210
10/2/17,3,1,3,7,8E_2,8,26,60476,6,4,296
10/7/17,RH3,2,1,5,8E_3,8,1,6300,6,34,266
10/9/17,3,2,2,5,8E_3,8,17,44906,6,58,242
8/15/17,3,NA,1,6,8F,8,4,9357,6,11,289
8/17/17,3,NA,2,6,8F,8,4,3505,6,5,295
8/19/17,3,NA,3,6,8F,8,0,0,6,NA,NA
9/28/17,3,2,1,6,8F_2,8,16,23998,6,15,285
9/30/17,3,1,2,6,8F_2,8,28,47910,6,64,236
8/15/17,6,NA,1,12,8G,8,0,0,6,12,288
8/19/17,6,NA,3,12,8G,8,2,2264,6,11,289
8/17/17,6,NA,2,12,8G,8,NA,NA,6,NA,NA
9/28/17,6,2,1,11,8G_2,8,6,5961,6,24,276
9/30/17,6,1,2,11,8G_2,8,3,4677,6,6,294
10/7/17,RH6,2,1,11,8G_3,8,7,5228,6,9,291
10/9/17,6,1,2,11,8G_3,8,11,13124,6,8,292
10/11/17,6,2,3,12,8G_3,8,5,6756,6,3,297
9/28/17,6,2,1,12,8H_2,8,3,8023,6,36,264
9/30/17,6,1,2,12,8H_2,8,28,80562,6,NA,NA
10/7/17,RH6,2,1,12,8H_3,8,0,0,6,14,286
10/9/17,6,2,2,12,8H_3,8,1,726,6,6,294
10/11/17,6,2,3,11,8H_3,8,0,0,6,3,297
8/16/17,3,NA,1,6,8I,8,0,0,6,8,292
9/29/17,3,1,1,5,8I_2,8,21,45706,6,300,0
10/1/17,3,1,2,5,8I_2,8,22,76964,6,300,0
10/8/17,3,1,1,5,8I_3,8,0,0,6,11,289
10/10/17,3,1,2,5,8I_3,8,0,0,6,3,297
10/12/17,3,1,3,5,8I_3,8,0,0,6,4,296
8/16/17,3,NA,1,5,8J,8,0,0,6,22,278
9/29/17,3,1,1,6,8J_2,8,1,1288,6,18,282
10/8/17,3,1,1,6,8J_3,8,1,585,6,45,255
10/10/17,3,1,2,6,8J_3,8,11,21360,6,9,291
10/12/17,3,1,3,6,8J_3,8,7,6064,6,54,246
8/16/17,6,NA,1,11,8K,8,0,0,6,9,291
8/18/17,6,NA,2,11,8K,8,6,12764,6,6,294
9/29/17,6,1,1,11,8K_2,8,0,0,6,6,294
10/1/17,6,1,2,11,8K_2,8,NA,NA,6,4,296
10/3/17,6,1,3,11,8K_2,8,1,508,6,4,296
10/8/17,6,1,1,11,8K_3,8,0,0,6,81,219
8/16/17,6,NA,1,12,8L,8,1,935,6,28,272
8/18/17,6,NA,2,12,8L,8,24,28337,6,34,266
8/20/17,6,1,3,12,8L,8,36,76919,6,14,286
9/29/17,6,1,1,12,8L_2,8,6,7885,6,37,263
10/1/17,6,1,2,12,8L_2,8,NA,NA,6,4,296
10/8/17,6,1,1,12,8L_3,8,1,695,6,91,209
10/10/17,6,1,2,12,8L_3,8,3,2357,6,107,193
10/12/17,6,1,3,12,8L_3,8,0,0,6,19,281
9/29/17,3,2,1,5,8M_2,8,7,1,6,16,284
10/1/17,3,2,2,5,8M_2,8,17,13003,6,4,296
10/3/17,3,1,3,5,8M_2,8,27,37081,6,4,296
9/29/17,3,2,1,6,8N_2,8,2,1589,6,14,286
10/1/17,3,2,2,6,8N_2,8,6,4233,6,7,293
10/3/17,3,1,3,6,8N_2,8,9,24859,6,3,297
8/16/17,3,NA,1,5,8O,8,1,2499,6,6,294
8/18/17,3,NA,2,5,8O,8,21,48429,6,26,274
8/20/17,3,1,3,5,8O,8,38,60598,6,5,295
9/29/17,6,2,1,11,8O_2,8,6,5434,6,12,288
10/1/17,6,2,2,11,8O_2,8,34,50342,6,7,293
10/3/17,6,2,3,11,8O_2,8,44,66265,6,21,279
8/16/17,3,NA,1,6,8P,8,0,0,6,NA,NA
9/29/17,6,2,1,12,8P_2,8,1,1130,6,29,271
10/1/17,6,2,2,12,8P_2,8,0,0,6,14,286
10/3/17,6,2,3,12,8P_2,8,0,0,6,5,295
8/15/17,1,NA,1,1,2A,2,3,9454,7,NA,NA
8/17/17,1,NA,2,1,2A,2,4,6361,7,NA,NA
9/30/17,1,NA,2,1,2A_2,2,1,1415,7,NA,NA
9/28/17,1,1,1,1,2A_2,2,1,915,7,NA,NA
10/2/17,1,1,3,1,2A_2,2,0,0,7,NA,NA
10/7/17,RH1,1,1,1,2A_3,2,0,0,7,NA,NA
10/9/17,1,1,2,1,2A_3,2,0,0,7,NA,NA
10/11/17,1,1,3,1,2A_3,2,25,118401,7,NA,NA
8/15/17,1,NA,1,2,2B,2,0,0,7,NA,NA
8/17/17,1,NA,2,2,2B,2,0,0,7,NA,NA
8/19/17,1,NA,3,2,2B,2,0,0,7,NA,NA
9/30/17,1,NA,2,2,2B_2,2,2,21168,7,NA,NA
9/28/17,1,1,1,2,2B_2,2,12,35665,7,NA,NA
10/2/17,1,1,3,2,2B_2,2,2,6267,7,NA,NA
10/7/17,RH1,1,1,2,2B_3,2,11,44366,7,NA,NA
10/9/17,1,1,2,2,2B_3,2,4,10202,7,NA,NA
10/11/17,1,1,3,2,2B_3,2,11,34044,7,NA,NA
8/15/17,4,NA,1,7,2C,2,1,606,7,NA,NA
8/17/17,4,NA,2,7,2C,2,NA,NA,7,NA,NA
8/19/17,4,NA,3,7,2C,2,2,1391,7,NA,NA
9/28/17,4,12,1,7,2C_2,2,0,0,7,NA,NA
9/30/17,4,1,2,7,2C_2,2,0,0,7,NA,NA
10/2/17,4,1,3,8,2C_2,2,0,0,7,NA,NA
10/7/17,RH4,12,1,7,2C_3,2,0,0,7,NA,NA
10/9/17,4,1,2,7,2C_3,2,0,0,7,NA,NA
10/11/17,4,1,3,7,2C_3,2,0,0,7,NA,NA
8/15/17,4,NA,1,8,2D,2,19,51555,7,NA,NA
8/19/17,4,NA,3,8,2D,2,0,0,7,NA,NA
8/17/17,4,NA,2,8,2D,2,NA,NA,7,NA,NA
9/28/17,4,12,1,8,2D_2,2,0,0,7,NA,NA
9/30/17,4,1,2,8,2D_2,2,22,88983,7,NA,NA
10/2/17,4,1,3,7,2D_2,2,2,10941,7,NA,NA
10/7/17,RH4,12,1,8,2D_3,2,0,0,7,NA,NA
10/9/17,4,1,2,8,2D_3,2,0,0,7,NA,NA
10/11/17,4,1,3,8,2D_3,2,0,0,7,NA,NA
8/15/17,1,NA,1,1,2E,2,NA,NA,7,NA,NA
9/28/17,1,2,1,1,2E_2,2,9,13254,7,NA,NA
9/30/17,1,2,2,1,2E_2,2,0,0,7,NA,NA
